CNPJ_FUNDO,nomeAbreviado,kpi,annualized_return,retorno_1_ano,annualized_sharpe,classe,txa_adm_%aa,patrimonio,idade,retorno_3_anos,retorno_5_anos,retorno_10_anos
03.772.955/0001-55,BNB ESPECIAL FIC FI RF REF DI,3.76,0.0913632322435937,0.0154405301004612,19.8800609077416,Fundo de Renda Fixa,0.8,439166337.73,4.0,0.1068989846339887,0.3124359235005705,1.0971021465493336
05.222.509/0001-00,BRADESCO PRIME FIC FI CAMBIAL DÓLAR,3.76,0.0663815331445399,0.01238956059355,0.4218448919691069,Fundo Cambial,1.5,41519771.05,18.0,0.4107084943591021,0.6508640358942188,2.388463297436192
10.397.571/0001-65,ITAÚ RF A REF DI FIC FI,3.75,0.0626760206644319,0.0081014676188522,24.67302965847996,Fundo de Renda Fixa,1.75,358932638.54,12.0,0.0737604191045597,0.2461858880098106,0.8840468142655804
03.499.356/0001-00,WESTERN ASSET DI SPECIAL FIC FI RF REF,3.75,0.0851506828467617,0.0137221963873244,13.83419807648869,Fundo de Renda Fixa,1.0,12215344.82,21.0,0.0882906853379084,0.2714038645604997,0.9787158730471004
27.011.884/0001-36,4 ESTAÇÕES  FIM,3.75,0.1776246509108242,-0.1982243311229006,0.6842475143421748,Fundo Multimercado,2.5,10384031.82,4.0,1.4266555984007017,0.0,0.0
05.983.641/0001-27,BRADESCO FIC FI RF REF DI TOPÁZIO,3.74,0.0858965742393406,0.0087066036846108,19.036387191587053,Fundo de Renda Fixa,1.5,384837636.57,17.0,0.0837760029587992,0.2681093496795084,0.981467440506151
08.246.301/0001-01,BRADESCO FIC FI RF FIC MAIS,3.73,0.0691233432045833,0.0064558522783813,20.01039189096627,Fundo de Renda Fixa,1.5,4530924.36,14.0,0.0785502989647506,0.2588992456746997,0.926294007985118
26.218.614/0001-38,NEO NAVITAS B FIC FIA,3.73,0.1623197087804737,0.2717650390283204,0.7693626753660257,Fundo de Ações,2.0,198824457.9,4.0,0.632713318072365,0.0,0.0
18.185.829/0001-71,ITAÚ RF SIMPLES FIC FI,3.71,0.0509377929375754,0.0109410218371521,23.611122068949232,Fundo de Renda Fixa,1.2,328485982.88,7.0,0.0934700245943607,0.2619052450488788,0.0
03.917.145/0001-40,UNIBANCO  FMP FGTS  F PETROBRAS,3.71,0.1152335490376769,0.2044615605110755,0.3483886507540782,Fundo de FGTS,1.0,23311532.77,21.0,0.3172631473839915,1.0189208571642117,0.1033737757204171
01.978.445/0001-03,BRB FIM LP BRASÍLIA,3.71,0.093565659666566,0.049113516699629,1.0328051355694623,Fundo Multimercado,1.0,15150792.36,7.0,0.1504515352393096,0.3193353480386367,1.0971316815187082
05.222.510/0001-27,BRADESCO PRIME FIC FI RF REF DI,3.71,0.0826610059633824,0.0083294594865297,18.98667215318473,Fundo de Renda Fixa,1.5,199537406.9,18.0,0.0810883170481369,0.2622370489371033,0.9535768679230944
03.916.755/0001-29,UNIBANCO FMP FGTS  C PETROBRAS,3.71,0.1155132075271399,0.2043271659491063,0.348634280984986,Fundo de FGTS,1.0,14697874.27,21.0,0.3162075812702409,1.015984426915712,0.1007219426448633
06.916.397/0001-42,BRADESCO PRIME FIC FIA DIVIDENDOS,3.7,0.1343291141476501,0.1434298328194985,0.6363562787577113,FIC FI,3.0,245081893.69,0.0,0.3445067064894613,0.8512285988077131,1.40837964459099
13.155.995/0001-01,DAYCOVAL IBOVESPA ATIVO FIA,3.69,0.0810645386690614,0.210953145561916,0.4234336200176352,Fundo de Ações,2.0,182517822.87,9.0,0.6341762757241207,1.2427709420208113,0.0
02.908.347/0001-62,SANTANDER RF CURTO PRAZO MAX FIC FI,3.69,0.0464836947804786,0.0055646229821983,23.13811099531678,Fundo de Renda Fixa,1.5,230055963.34,21.0,0.0229678836298385,0.105764534013147,0.3997408561231741
26.718.169/0001-75,XP INVESTOR 30 FIC FIA,3.69,0.1694824109681645,0.1677257057527317,0.786141939320452,Fundo de Ações,2.0,465364689.88,4.0,0.6825365962499921,0.0,0.0
04.192.419/0001-43,WESTERN ASSET RF ATIVO MAX FI,3.69,0.1136150537147112,-0.0210800802643759,1.476577080302858,Fundo de Renda Fixa,0.8,359341211.06,0.0,0.2431309769459402,0.5112277147728423,1.8862673321476129
23.565.840/0001-05,RB CAPITAL FIC FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RF,3.68,0.0626313998238546,0.054502425429717,2.1382905987214404,Fundo de Renda Fixa,0.8,68787321.41,5.0,0.1189091779836259,0.3748960082070742,0.0
00.832.424/0001-12,ITAÚ PERSONNALITÉ RF FIC FI,3.68,0.0718871334454735,0.0084284011984689,19.61067295152333,Fundo de Renda Fixa,1.75,3623298.36,25.0,0.0585570638940098,0.2066751327163491,0.7590032828794318
07.686.658/0001-48,ITAÚ AÇÕES GOVERNANÇA CORPORATIVA FIC FI,3.68,0.1080427838958076,0.2123835306165034,0.4427084453203287,Fundo de Ações,2.6,64460122.12,15.0,0.5754144308062181,1.069034825798219,1.1939674480216738
02.895.694/0001-06,FRANKLIN VALOR E LIQUIDEZ FVL FIC FIA,3.67,0.0878779007845605,0.2130042278962705,0.238006150376392,Fundo de Ações,2.0,250865528.69,22.0,0.5707766183001581,1.2719338802849154,2.3968748142449283
02.097.249/0001-92,SAFRA SETORIAL BANCOS FIC FIA,3.67,0.1425210245290932,0.1802338632352795,0.5419228691775908,Fundo de Ações,3.5,147713452.46,23.0,0.4904913084902351,0.8591381751148439,1.59915044041305
56.573.470/0001-07,ITAÚ PERSONNALITÉ AÇÕES IBRX ATIVO FIC FI,3.67,0.1055854044170999,0.1858332878886017,0.4433430466750325,Fundo de Ações,4.0,43481019.76,34.0,0.5671595943963557,1.060676148218263,0.9596992386364216
23.120.582/0001-45,ITAÚ UNICLASS FIDELIDADE RF REF DI FIC FI,3.67,0.0563324271950037,0.0121936129700122,22.266985469864427,Fundo de Renda Fixa,1.3,13434193.84,5.0,0.0923419895293518,0.2850413668273313,0.0
11.180.612/0001-20,SANTANDER SELEÇÃO CRESCIMENTO SUPREMO AÇÕES FIC FI,3.65,0.0752849826729521,0.1364764272407346,0.3978857879390257,Fundo de Ações,0.0,139703299.99,11.0,0.4182931763595445,1.0006609003116114,1.083379784611223
26.587.503/0001-07,NEST FIA,3.65,0.1281298591493701,0.2211494118800114,0.6849315910513214,Fundo de Ações,1.5,130826251.79,4.0,0.6147236542124259,0.0,0.0
04.589.614/0001-01,WESTERN ASSET PRICE FIC FI RF,3.65,0.0892108709506135,0.0273878673117178,5.354546307498108,Fundo de Renda Fixa,2.0,4572190.05,20.0,0.1369945654348252,0.3180546892926528,1.121850517390306
10.577.512/0001-79,FIA CAIXA CONSUMO,3.65,0.0962433857331438,0.068522247183435,0.4812792696238149,Fundo de Ações,1.6,500082331.88,12.0,0.5987225708817376,0.7178802678640464,0.0
10.601.479/0001-75,BRADESCO FIA BRADESCO,3.64,0.126126076702911,0.2054526048561682,0.4900520337585987,Fundo de Ações,1.5,51025155.7,12.0,0.2474884833502264,0.6391732687168379,1.623782581347636
13.397.466/0001-14,BRADESCO FIC FI RF CURTO PRAZO PODER PÚBLICO,3.64,0.0518218180474004,0.0064402148110689,27.00839786082924,Fundo de Renda Fixa,1.5,1541816253.3,9.0,0.0611554221205619,0.206537953295598,0.0
01.991.762/0001-60,BRADESCO FIM PRINCIPAL PROTEGIDO,3.63,0.0608720626041109,2.983429295677631e-05,1.8290142411911705,Fundo Multimercado,1.5,1977657.31,7.0,0.0452173146310961,0.1865701927878109,0.5665964037672018
21.287.464/0001-09,FIA IBOVESPA 157,3.63,0.1216553178025731,0.1968284519771412,0.6508609292790645,Fundo de Ações,1.0,42207202.62,4.0,0.5275042331928224,0.0,0.0
05.983.660/0001-53,BRADESCO PRIME FIC FI RF CURTO PRAZO,3.63,0.0757169884090896,0.0063581792906375,19.069988580801844,Fundo de Renda Fixa,1.5,23580259.43,17.0,0.0781394940099762,0.2565020148923773,0.9013809440839272
06.258.544/0001-34,ITAÚ ACE DIVIDENDOS AÇÕES FIC FI,3.63,0.1119501382474685,0.1298698632347232,0.5021894859993457,FIC FI,1.5,234854456.83,0.0,0.5021833774515136,1.0748955920800474,1.0535310775942968
18.598.288/0001-03,FI CAIXA BRASIL 2024 I TÍTULOS PÚBLICOS RF,3.62,0.0694778546807846,-0.0078193234967312,0.9343025699138076,Fundo de Renda Fixa,0.2,461764083.92,8.0,0.1918557167532129,0.3257163989921157,0.0
08.699.519/0001-11,ITAÚ FIDELIDADE RF FIC FI,3.62,0.0674873098081854,0.0058610183683862,22.116814275084323,Fundo de Renda Fixa,1.75,3551180.65,14.0,0.0701116140727009,0.2414403665616471,0.8999685614987929
08.246.279/0001-08,BRADESCO FIC FIA SML,3.61,0.0869002167737585,0.1825362592879935,0.377191794621677,Fundo de Ações,3.5,7494788.21,14.0,0.7185214297918561,1.2902572939474042,0.8691011421063521
26.243.348/0001-01,IBIUNA EQUITIES 30 FIC FIA,3.61,0.147156981282494,0.185815033241216,0.7265915415487884,Fundo de Ações,1.96,75620075.64,4.0,0.601959342649043,0.0,0.0
23.352.212/0001-33,RESERVA GRÁFICA VERMELHO FI RF SIMPLES,3.61,0.051128457372164,0.0073535982491164,12.058625151880086,Fundo de Renda Fixa,0.03,4968147.67,5.0,0.0967654708068457,0.2952214754650726,0.0
20.879.578/0001-77,DLM HEDGE CONSERVADOR II FI RF CP,3.6,0.07410243553907,0.0334837163151486,8.266180998341161,Fundo de Renda Fixa,0.5,288827230.28,6.0,0.0981571910693104,0.3489956767346318,0.0
04.044.634/0001-05,BRADESCO H FIC FI RF REF DI LP PJ,3.6,0.0810729538383384,0.0087426191872537,18.387243711260087,Fundo de Renda Fixa,1.5,390568073.33,20.0,0.0744491757027474,0.2455078667381307,0.9009738679551292
03.826.405/0001-71,SAFRA EXECUTIVE PROFIT FIC FI RF,3.59,0.0889244413300699,0.0066683806795178,12.995056675655643,Fundo de Renda Fixa,1.5,8107362.06,20.0,0.1074098402755046,0.3087530351499852,1.075279878086775
04.965.504/0001-05,BB BESC RF CLASSE FI,3.59,0.0958817378772742,0.0207311974218635,7.500494755344818,Fundo de Renda Fixa,0.5,13542671.63,3.0,0.1245021580808465,0.3488386069353677,1.2408755463457743
05.563.613/0001-50,SANTANDER MULTIMERCADO MACRO CRESCIMENTO SPECIAL FIC FI,3.58,0.0811690553089886,0.0010711071019955,2.422202820298266,Fundo Multimercado,2.0,97166364.58,1.0,0.0833745458978389,0.2182863874191127,0.9018534316869432
10.577.485/0001-34,FUNDO INV EM COTAS FUNDOS INV CAIXA GERAÇÃO JOVEM RF CP LP,3.58,0.0683401699606061,0.0260487790865,16.532962001742582,Fundo de Renda Fixa,1.0,7394889.12,12.0,0.0980107401699776,0.2939044344010395,0.0
74.055.922/0001-32,ITAÚ AÇÕES STRATEGY FIC FI,3.57,0.0952865644456513,0.1885115527376919,0.4000495873726984,Fundo de Ações,3.0,24958455.12,27.0,0.5650331575487184,1.0871562608583605,0.7191121765702899
00.743.026/0001-20,BANRISUL VIP FI RF DE LP,3.57,0.0810080169411763,0.0013562731056067,25.41539303513187,Fundo de Renda Fixa,1.6,80342240.88,9.0,0.0661177026053914,0.2354552619602241,0.8716220253195772
23.970.201/0001-17,OURO PRETO REAL FIC FI RF LP,3.57,0.0645513245618265,0.0312300732397645,28.37083784042493,Fundo de Renda Fixa,0.6,89379227.03,5.0,0.160069560248738,0.0,0.0
14.104.042/0001-87,BRADESCO FIC FI RF PODIUM,3.57,0.0678139038012899,0.0120879253639838,17.62958716961623,Fundo de Renda Fixa,1.0,6493522.04,9.0,0.1069669562929376,0.3182387172950272,0.0
26.315.550/0001-93,BRADESCO PRIVATE FIC FIA LONG ONLY,3.56,0.1295096860606066,0.1133460485681814,0.7028523419724418,Fundo de Ações,1.5,300101777.25,4.0,0.4769022470608435,0.0,0.0
27.884.230/0001-17,ITAÚ PRIVATE RF IMA-B 5+ FIC FI,3.56,0.0963145116989309,0.0429187135678257,1.0233647110613928,Fundo de Renda Fixa,0.4,175317541.48,4.0,0.5088723510035167,0.0,0.0
26.725.138/0001-41,KPR DIAGRAMA MACRO FIC FIM,3.56,0.0879997255797642,0.0200336943081222,1.672879318734044,Fundo Multimercado,1.5,70077774.39,4.0,0.3374221410823685,0.0,0.0
26.315.539/0001-23,BRADESCO FIC FIA ESTRATÉGIA IBOVESPA ATIVO,3.55,0.1286108042750898,0.1134059818896253,0.702880147890294,Fundo de Ações,1.5,799667040.83,4.0,0.4526941608675228,0.0,0.0
00.822.059/0001-65,BB AÇÕES IBOVESPA ATIVO FIC FI,3.54,0.0785398932629439,0.2143572720126798,0.3334257639664729,Fundo de Ações,2.0,227429251.72,25.0,0.5861180954673282,1.0102774789926632,0.4328958566685064
09.068.336/0001-60,PERFIN EQUITY HEDGE FIC FIM,3.53,0.1096865660995089,0.001443855005186,1.2857720329055182,Fundo de Renda Fixa,1.35,83803012.83,13.0,0.1085991259751792,0.4252485015707159,1.3264557368936631
01.678.491/0001-97,WESTERN ASSET MULTIRENDA 30 FIC FIM,3.53,0.0802201857107863,0.0501745389422856,0.8453471315392691,Fundo Multimercado,3.0,3924417.23,24.0,0.1857094118151436,0.4082830850667087,0.7620666284127102
26.549.933/0001-26,XP MACRO INSTITUCIONAL FIC FIM,3.53,0.0619447405597362,0.0365474192222803,1.991172130081484,Fundo Multimercado,1.25,376433769.28,4.0,0.1955889787141629,0.0,0.0
28.246.671/0001-56,JGP STRATEGY FIC FIM FEEDER X,3.53,0.0634579161666855,0.0033549467991471,3.0012063542258387,Fundo Multimercado,1.85,1286421777.75,3.0,0.1829396259820035,0.0,0.0
13.401.510/0001-12,BRADESCO FIC FI RF CURTO PRAZO RIO DE JANEIRO,3.52,0.050535517184301,0.0062310579543445,25.906977779680886,Fundo de Renda Fixa,1.5,270942565.07,9.0,0.0601219097443876,0.2046822775553907,0.0
06.349.816/0001-01,BB AÇÕES SUSTENTABILIDADE FIC FIA,3.52,0.0971840205006808,0.0478959748561429,0.4417648735468459,Fundo de Ações,1.0,37813050.27,16.0,0.4151066898370883,0.5900547908434626,0.8432748360524223
11.419.612/0001-30,ITAÚ AÇÕES PETROBRÁS II FI,3.51,0.0609332706653861,0.2045458332993528,0.244585655408402,Fundo de Ações,0.8,2611515.41,11.0,0.4364855129712401,1.190004951022695,0.1261367449835924
28.515.969/0001-14,BRADESCO FIC FIA SMALL CAPS ÁGORA,3.49,0.1374295299570863,0.2376326952732828,0.6550410081169571,Fundo de Ações,1.5,20114052.05,3.0,0.7424514979529842,0.0,0.0
01.675.497/0001-00,GERAÇÃO FIA,3.49,0.1440116777137093,0.1659349093376132,0.5099509691306496,Fundo de Ações,3.0,320231526.25,24.0,0.533296971232589,0.7489603251112433,0.889337799509007
19.312.112/0001-06,NECTON FI RF REF DI,3.49,0.0708193728749333,0.0047845296170134,19.45030167341052,Fundo de Renda Fixa,0.6,4784461.06,7.0,0.0787367805282577,0.2875103195807615,0.0
10.740.552/0001-90,FIC FI CAIXA TRANSFERENCIAS VOLUNTÁRIAS POLIS RF CP,3.48,0.0521180143982528,0.0061095474385772,24.939284061576323,Fundo de Renda Fixa,1.7,3415000209.95,12.0,0.0523529556403083,0.195544113428058,0.0
29.577.652/0001-75,WARREN BRASIL FIA,3.48,0.1019571379746741,0.077193150253024,0.5956890605750772,Fundo de Ações,0.0,54011076.15,3.0,0.5346664791107427,0.0,0.0
28.122.142/0001-40,XP INVESTOR IBOVESPA ATIVO FIC FIA,3.48,0.1321822422169416,0.1977658663775103,0.6799709199434687,Fundo de Ações,1.5,100461115.01,3.0,0.6343768380240284,0.0,0.0
03.699.947/0001-20,UNICLASS CONSERVADOR  FIC FI RF,3.47,0.0849788695333823,0.007021028211376,18.23780384692964,Fundo de Renda Fixa,1.75,84005071.68,21.0,0.0784082350768795,0.2593368011131702,0.9573405271111736
05.222.547/0001-55,BRADESCO PRIME FIC FI RF,3.46,0.0845300326844551,0.0076561625443924,16.388917278556853,Fundo de Renda Fixa,1.5,230099364.1,18.0,0.0902480879775815,0.2848523331523258,1.0049752221824937
28.856.743/0001-87,CONSTÂNCIA ABSOLUTO FIM,3.46,0.0893345861762257,0.0972420833731373,1.5120016212521932,Fundo Multimercado,2.0,58504595.09,3.0,0.4015090401108185,0.0,0.0
05.635.774/0001-02,BRADESCO H FIC FI RF REF DI LP 1.000,3.46,0.0808737227325944,0.0084287132548548,18.37514900554157,Fundo de Renda Fixa,1.5,115214777.82,18.0,0.0732750353161426,0.2452268079040982,0.8988991175521759
19.273.198/0001-05,BNB ESSENCIAL FI RF REF DI,3.45,0.05910906707504,0.0086787339842326,22.175405731762467,Fundo de Renda Fixa,1.0,70706953.19,7.0,0.0735589403425347,0.2410107428963586,0.0
28.911.549/0001-57,REAL INVESTOR FIM,3.45,0.1310494928834641,-0.0059496212920917,1.5231019256688922,Fundo Multimercado,1.7,233412119.87,3.0,0.4894152207858624,0.0,0.0
23.243.536/0001-33,VERDE AM LONG BIAS FIC FIA,3.44,0.1381729082953841,0.180864923407497,0.699070348044188,Fundo de Ações,2.0,409077037.41,4.0,0.8134230606207751,0.0,0.0
10.787.741/0001-18,SAFRA PRÁTICO FIC FI RF CURTO PRAZO APLICAÇÃO AUTOMATICA,3.43,0.0403394264720294,0.0090673275540051,25.30481587925372,Fundo de Renda Fixa,1.2,23526769.15,11.0,0.0344516497603051,0.1325279179824394,0.4811584632444401
26.507.128/0001-30,SANTANDER RF REF DI ADVANCED FIC FI,3.41,0.0430077736772668,0.0311618831258562,24.495044884452376,Fundo de Renda Fixa,0.3,5173246710.22,4.0,0.1311725389771132,0.0,0.0
05.080.623/0001-35,BB RF REF DI SOCIAL 50 FIC FI,3.4,0.0667209893602843,0.0087933938466535,18.40171085523929,Fundo de Renda Fixa,1.5,168677524.8,19.0,0.0675363521703587,0.2257976848245451,0.78153930426143
01.114.310/0001-08,BRADESCO H FIC FI RF LP PLUS,3.39,0.0782830226442895,0.0079769363468307,13.985563867505304,Fundo de Renda Fixa,1.5,56563732.15,24.0,0.071492169228891,0.2460434259248465,0.8709265502300534
07.667.213/0001-10,BRADESCO PRIME FIC FIA IBRX-50,3.39,0.0833683637629157,0.2181290663151851,0.3761716086860783,Fundo de Ações,2.0,17448172.13,15.0,0.5343291711439249,1.0039838589930694,1.0340783255143928
05.902.490/0001-35,ITAÚ UNIBANCO DI MAX FIC FI RF REF,3.38,0.0835063946263051,0.0076432245626703,18.71365560757863,Fundo de Renda Fixa,1.75,14606725.55,17.0,0.0774384720823169,0.2560277891295464,0.9359626061256664
28.851.732/0001-04,NEO MULTI ESTRATÉGIA 30 SELEÇÃO FIC FIM,3.38,0.062892658697251,0.0750769782707165,1.291549565452068,Fundo Multimercado,0.0,100444415.09,3.0,0.232420929697517,0.0,0.0
06.190.263/0001-97,BRADESCO FIC FI RF CURTO PRAZO,3.38,0.0743225098247621,0.0051059499574068,18.616015427194167,Fundo de Renda Fixa,1.5,6087866.77,17.0,0.069975389519781,0.2399200560410703,0.858221706847214
01.490.766/0001-64,WESTERN ASSET DI GOLD FIC FI RF REF,3.37,0.0733498558235425,0.0122013889009049,11.790347781147927,Fundo de Renda Fixa,1.0,6652475.07,24.0,0.0650357325142172,0.2200933913333556,0.8080020336072591
00.842.960/0001-07,BB BESC RF PREMIUM FI,3.37,0.0943262810927394,0.0190875860334014,7.9283802753516515,Fundo de Renda Fixa,1.0,47863131.65,9.0,0.1187872045950577,0.3380001042787215,1.196013466645359
28.077.900/0001-56,IBIUNA LS STLS SELEÇÃO MULTIMERCADO FIC FI,3.36,0.0594779541834389,0.0596410227102026,1.1331268178742786,Fundo Multimercado,0.0,189011367.99,4.0,0.2339979395265312,0.0,0.0
27.546.588/0001-30,PAR MAIS IMPERIUM FIC FIM CP,3.35,0.0464768721345504,0.0513091288651512,1.4343352941311165,Fundo Multimercado,0.8,12533930.87,5.0,0.1864686786688902,0.0,0.0
22.051.699/0001-51,BB RF SIMPLES FI,3.35,0.053050878313546,0.0109365569790687,21.546387109833333,Fundo de Renda Fixa,1.25,18785043059.78,5.0,0.079406835053073,0.2527506836117055,0.0
11.504.894/0001-73,BRADESCO FIA PETROBRAS 2010,3.34,0.0691089174618735,0.1856919200438578,0.2629574616608682,Fundo de Ações,1.5,11081608.58,10.0,0.4638981634701957,1.301850727670982,0.2639756009925669
68.623.479/0001-56,FIC FI CAIXA IDEAL RF LP,3.33,0.0853290456775058,0.0114794888710736,18.42987894149561,Fundo de Renda Fixa,1.5,816749527.66,12.0,0.0883827392696088,0.2769211238793505,0.9850008996523962
26.380.695/0001-78,MANAGER ARGO LONG AND SHORT I FIC FIM,3.32,0.0581935456970907,0.0862317272341868,1.7985554119469362,Fundo Multimercado,2.0,320068307.7,4.0,0.2191396580744031,0.0,0.0
14.104.126/0001-10,BRADESCO PRIME NET FIC FI RF,3.32,0.0673564130925273,0.0099708382659924,17.602746816783977,Fundo de Renda Fixa,1.2,5847839.83,9.0,0.1005097938909398,0.3056872700197806,0.0
28.235.629/0001-30,BAHIA AM MARAU FIC FIM ACCESS,3.32,0.0512617641491577,0.0503893214019441,1.5464408099060023,Fundo Multimercado,0.0,10322229.75,3.0,0.138810851582853,0.0,0.0
26.786.653/0001-31,BB MULTIMERCADO LP MULTIESTRATÉGIA PRIVATE FIC FI,3.32,0.0693785873693256,0.0473811758503652,1.2897901523815547,Fundo Multimercado,0.5,536899138.6,4.0,0.2518797293652934,0.0,0.0
28.069.930/0001-10,CSHG PORTFOLIO MULTIESTRATÉGIA IA FIC FIM CP IE,3.32,0.0706005536816136,0.0838992027761742,1.3216986817796883,Fundo Multimercado,1.0,1674179142.8,4.0,0.3191590441661924,0.0,0.0
04.237.578/0001-17,BRADESCO FIC FI RF SIMPLES BRILHANTE,3.32,0.0761277059139704,0.0066474980987769,17.800280766865093,Fundo de Renda Fixa,1.5,2624134765.52,20.0,0.0624968582713512,0.2189776365468787,0.8126882426889028
26.199.519/0001-34,ITAÚ PRIVILÈGE RF REF DI FIC FI,3.31,0.0503012441209892,0.0276738361051975,23.40817085825197,Fundo de Renda Fixa,0.3,23847706462.05,4.0,0.1301884310014038,0.0,0.0
28.788.359/0001-94,NORMANDIA INSTITUCIONAL FIC FIA,3.31,0.137495160015128,0.0358585172594119,0.7045529568094446,Fundo de Ações,1.97,17295147.28,3.0,0.6415551242840198,0.0,0.0
21.287.436/0001-83,FIC FIA ACUMULAÇÃO 157,3.28,0.1394326477895258,0.1909929275532393,0.7204953901328822,Fundo de Ações,3.3,91129455.24,4.0,0.5937273826709768,0.0,0.0
06.124.253/0001-53,BNB MAXIMO FIC FI RF LP,3.27,0.0883628608243694,0.0138462253177824,18.641867516308984,Fundo de Renda Fixa,1.0,35697716.82,1.0,0.1036043029413231,0.2994853518950937,1.0621883967803227
28.140.892/0001-45,BAHIA AM MARAÚ PVT FIC FIM,3.27,0.0523698100777673,0.0533237271698847,1.5033774882318554,Fundo Multimercado,0.0,185624110.75,3.0,0.1395431235791351,0.0,0.0
28.653.850/0001-08,SPX RAPTOR F-22 FIC FIM CP IE,3.26,0.0860825952054934,0.2392547561979041,0.9551913485129022,Fundo Multimercado,0.7,430888936.69,3.0,0.3144763574444229,0.0,0.0
00.979.181/0001-40,BRADESCO FIC FI RF SOMA,3.25,0.0552770425418163,0.002733024404961,16.996933210400723,Fundo de Renda Fixa,1.5,2147701.18,25.0,0.0490946574097002,0.1824748438867252,0.6352937878131428
10.396.424/0001-70,ITAÚ AÇÕES DIVIDENDOS FIC FI,3.25,0.0514546211118752,0.1345875140650951,0.2639555356025626,Fundo de Ações,1.0,9868404.97,11.0,0.523276905651082,1.1257671567193983,0.594404253374913
28.246.652/0001-20,CANVAS DAKAR LONG BIAS FIC FIM,3.25,0.1218049023468014,0.2050577268757529,0.7102855799345459,Fundo Multimercado,1.9,15591286.64,3.0,0.5810313783894139,0.0,0.0
28.849.744/0001-02,BRADESCO FIC FI RF REF DI VIP,3.25,0.0368902700250132,0.0241625173922148,24.101165542712224,Fundo de Renda Fixa,0.3,784710984.46,3.0,0.1238646037201265,0.0,0.0
07.104.788/0001-25,ITAÚ MAX RF REF DI FIC FI,3.25,0.0789894952244822,0.0081168103703739,18.262408859013423,Fundo de Renda Fixa,1.75,262550579.18,16.0,0.0778538325359488,0.256187687018615,0.9273815535196792
03.029.216/0001-78,SANTANDER RF FLEXÍVEL MASTER FIC FI LONGO,3.25,0.0982777013555083,0.0214192966207369,12.282611697154165,Fundo de Renda Fixa,1.0,131330599.22,5.0,0.1197787230443749,0.3346387017833012,1.2255912521437398
13.001.211/0001-90,ALASKA RANGE FIM,3.24,0.0802655264763056,0.0189708087199169,0.9071744486730184,Fundo Multimercado,2.0,116613340.94,10.0,0.2382563837041402,0.3593276681271709,1.0755029195694066
28.144.844/0001-25,MANAGER OCEANA LONG BIASED FIC FIM,3.23,0.1176567232183239,0.1471189286470782,0.8633808906488595,Fundo Multimercado,2.5,124998668.06,4.0,0.6010338451948891,0.0,0.0
25.682.163/0001-22,GÁVEA MACRO SELEÇÃO MULTIMERCADO FIC FI,3.23,0.0589938198601171,0.0715025994793079,1.8655389316569249,Fundo Multimercado,1.98,1534305648.48,4.0,0.2015212693045154,0.0,0.0
08.078.571/0001-50,ITAÚ AÇÕES DIVIDENDOS FIC FI,3.23,0.0724352921147416,0.1299931541220771,0.3316326303121694,Fundo de Ações,1.5,25248881.7,13.0,0.4998099407839598,1.0310936266938198,0.9048715180172922
25.682.084/0001-11,CSHG ALLOCATION VERDE AM 60 FIC FI MULT,3.2,0.0551935622701538,0.0842763924134544,0.8221814508347728,Fundo Multimercado,0.0,2108075163.64,5.0,0.2444516994572707,0.0,0.0
20.194.059/0001-75,ITAÚ RF REF DI BONUS CELULAR FIC FI,3.2,0.0603931550651314,0.0051081014258216,21.76397269691917,Fundo de Renda Fixa,1.6,17960024.12,6.0,0.0730974952715888,0.2460158061825026,0.0
23.731.629/0001-07,ITAÚ INSTITUCIONAL AÇÕES PHOENIX FIC FI,3.2,0.1460466039794538,0.1773686960533502,0.6884967312622537,Fundo de Ações,2.0,795025936.86,5.0,0.4603220159542323,0.0,0.0
00.825.076/0001-56,PRATICBEC FI RF CURTO PRAZO,3.18,0.0532379339397605,-0.0056125327772867,25.311026364696783,Fundo de Renda Fixa,1.5,984381.95,9.0,0.0311726481492375,0.1535958523725162,0.4662511194143237
04.703.087/0001-14,ITAÚ PERSONNALITÉ RF CURTO PRAZO FIC FI,3.18,0.0786730458896163,0.0038446743361262,18.25880183467163,Fundo de Renda Fixa,1.75,2481961.35,19.0,0.0682070685489195,0.2353183745651277,0.8573609271142673
03.805.966/0001-94,BRADESCO PRIME H FIC FI RF LP,3.15,0.0859679098915479,0.0081644690117108,12.923505124297632,Fundo de Renda Fixa,1.5,36922328.79,20.0,0.0836218065331939,0.2622677733794252,0.9727403502468892
70.951.678/0001-35,FIA AMARIL FRANKLIN,3.15,0.0876232364403847,0.259351792270456,0.3494199432481743,Fundo de Ações,4.0,6613555.25,28.0,0.5013442362008325,1.088425309553847,0.6542135520433596
27.249.881/0001-35,SAFRA GALILEO AG FIC FIM,3.14,0.0541193499712443,0.0268585822492219,1.181149711497286,Fundo Multimercado,0.0,3333472660.73,4.0,0.2294197891903442,0.0,0.0
05.044.718/0001-01,ITAÚ DAILY RF CURTO PRAZO FIC FI,3.13,0.0411319409537002,0.0049371662306736,19.56785143296656,Fundo de Renda Fixa,1.75,26978958.81,19.0,0.05448392255911,0.168876493673189,0.524718457187908
26.386.653/0001-44,KAPITALO KAPPA PVT FIC FIM,3.13,0.0632866942559052,0.0842482562897519,1.116198618209982,Fundo Multimercado,0.0,168128112.68,4.0,0.1634708358172754,0.0,0.0
